Analysis,Module,Type,Ontology,Gene_Scope,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Source_File,category,subcategory
cd4_naive,turquoise,GO,BP,HubGenes,GO:0006091,generation of precursor metabolites and energy,150/3434,430/13190,0.348837209302326,1.33988433043031,4.25118708050956,2.26162651272909e-5,0.00105376462432073,9.9321920804329e-4,FH/SHMT2/MDH1/PRPS2/PARK7/ATP5PO/OXCT1/UQCRH/NDUFB6/NDUFA13/SUCLA2/NDUFB7/SDHC/COX5A/COX8A/NDUFAB1/COX6B1/COX7A2L/NDUFB3/COX17/ATP5PF/HK1/SUCLG1/NDUFS4/ATP5ME/NDUFB5/NNT/ATP5F1C/ATG2B/FDXR/OPN3/DERA/UQCR10/UQCR11/ATP5MF/DLAT/ZBTB20/NDUFA1/SDHD/EIF6/GNPDA1/FECH/CHCHD5/UQCRHL/ALDOA/GFPT1/DGUOK/PKM/ADSL/ATP5F1D/NDUFA8/MCUR1/MTFR2/ATP5PB/GALK1/MTLN/PFKL/TALDO1/CDK1/MTCH2/CCNB1/SDHAF4/NDUFS8/NDUFB11/RHOA/DHTKD1/NDUFA11/IDH2/ACAT1/NDUFA12/SDHB/PFKM/NDUFB2/TPI1/NDUFA2/FDX1/MCU/MT-ND4/G6PD/ENO1/KGD4/BCL2L13/GAPDH/LDHA/NDUFS7/PNPT1/KHK/GPI/DNAJC30/PDHB/NDUFS2/COX7C/PGD/PRKAG2/MLST8/MYBBP1A/TRIM63/PPP1CA/IDE/COMT/ACOX1/ATP5MG/OAS1/GNMT/MTOR/AKT1/OGDH/PGK1/MT-CO3/TRAP1/PDHA1/RBPJ/ATG3/GBE1/UQCC2/AGL/ADHFE1/PPP1R3B/STAT3/IFNLR1/IFNG/PGM1/WDR45/PPARD/TNF/PIK3CA/LEPR/PFKP/RB1CC1/IL10RB/UCN/PPP1R3E/PPP1R3F/UCHL1/SIRT6/ATP5F1E/SUCLG2/BCKDK/IGF2/STK40/AK4/PDHX/ALDOC/YAP1/ATG12/ACO1/EP300/NDUFA3/ACACB/COX7A1,150,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0009141,nucleoside triphosphate metabolic process,98/3434,261/13190,0.375478927203065,1.44221521543635,4.28096474263807,2.41976853362919e-5,0.0011179737309154,0.00105373909695325,ATP5MK/ATP5PO/NDUFB6/NDUFA13/NDUFB7/PARP1/SDHC/DTYMK/NDUFAB1/FIGNL1/NDUFB3/DUT/ATP5PF/HK1/NDUFS4/ATP5ME/NDUFB5/ATP5F1C/DCTPP1/ATP5MF/GNAI3/ZBTB20/NDUFA1/SDHD/EIF6/AK2/ALDOA/DGUOK/CLPX/PKM/ATP5MC1/ATP5F1D/NDUFA8/AK3/ATP5PB/GALK1/PFKL/CAD/UCK2/MTCH2/NDUFS8/NDUFB11/DHTKD1/NDUFA11/OPA1/NDUFA12/SDHB/PFKM/NDUFB2/TPI1/NDUFA2/TYMS/MT-ND4/ENO1/BCL2L13/GAPDH/LDHA/NUDT2/NDUFS7/ATP6V1A/GPI/DNAJC30/MAP2K1/NDUFS2/ADK/PRKAG2/MLST8/MYH3/LETMD1/TRIM63/IMPDH2/ATP5MG/MTOR/OGDH/PGK1/TMSB4X/HSPA8/STAT3/IFNG/PGM1/PRKN/PFKP/UCHL1/SIRT6/ATP5F1E/NME4/TSPO/AK5/AK4/VPS9D1/IMPDH1/ALDOC/YAP1/FIS1/ATP1B1/EP300/NDUFA3/CMPK2,98,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0007080,mitotic metaphase chromosome alignment,31/3434,61/13190,0.508196721311475,1.95198449449574,4.42129152651148,2.94181656639392e-5,0.00134784229016948,0.00127040025932958,KPNB1/CHMP5/CDT1/SKA1/DCTN2/AURKB/KIF2C/KIF22/TTK/NDC80/INCENP/KIFC1/CDK1/NUF2/CCNB1/SKA2/CDC23/KIF18A/CDCA8/BIRC5/RAB11A/SKA3/CENPE/PSRC1/KIF14/CHMP4B/CHMP4A/PINX1/RMDN1/CUL3/MIS12,31,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0006754,ATP biosynthetic process,45/3434,100/13190,0.45,1.7284507862551,4.33811016743349,3.04362961683822e-5,0.00138296492837823,0.00130350488070418,ATP5MK/ATP5PO/NDUFB6/NDUFA13/NDUFB7/PARP1/SDHC/NDUFAB1/NDUFB3/ATP5PF/NDUFS4/ATP5ME/NDUFB5/ATP5F1C/ATP5MF/NDUFA1/SDHD/ALDOA/ATP5MC1/ATP5F1D/NDUFA8/ATP5PB/NDUFS8/NDUFB11/NDUFA11/NDUFA12/SDHB/NDUFB2/NDUFA2/MT-ND4/ENO1/NUDT2/NDUFS7/DNAJC30/MAP2K1/NDUFS2/PRKAG2/LETMD1/ATP5MG/TMSB4X/STAT3/PRKN/ATP5F1E/VPS9D1/NDUFA3,45,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0051653,spindle localization,29/3434,56/13190,0.517857142857143,1.98909019053166,4.40049554792293,3.35338641702238e-5,0.00150158324605958,0.00141530782875137,MAD2L1/SPAG5/KPNB1/SKA1/ACTR3/NDC80/SKA2/CENPA/CDK5RAP2/NUSAP1/BCCIP/ACTR2/MAP4/SKA3/ENKD1/ESPL1/HTT/NDE1/CFL1/FBXW11/GPSM2/ASPM/SPIRE2/KASH5/MYH9/NSFL1C/TLE6/GPSM1/SAPCD2,29,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,48/3434,109/13190,0.440366972477064,1.69145031070835,4.30054935291104,3.35930773490956e-5,0.00150158324605958,0.00141530782875137,ATP5MK/ATP5PO/NDUFB6/NDUFA13/NDUFB7/PARP1/SDHC/NDUFAB1/NDUFB3/ATP5PF/NDUFS4/ATP5ME/NDUFB5/ATP5F1C/ATP5MF/NDUFA1/SDHD/ALDOA/ATP5MC1/ATP5F1D/NDUFA8/ATP5PB/NDUFS8/NDUFB11/NDUFA11/NDUFA12/SDHB/NDUFB2/NDUFA2/MT-ND4/ENO1/NUDT2/NDUFS7/DNAJC30/MAP2K1/NDUFS2/PRKAG2/LETMD1/IMPDH2/ATP5MG/TMSB4X/STAT3/PRKN/ATP5F1E/NME4/VPS9D1/IMPDH1/NDUFA3,48,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0009201,ribonucleoside triphosphate biosynthetic process,50/3434,115/13190,0.434782608695652,1.67000075966676,4.28127919348788,3.51860744801922e-5,0.0015601051410653,0.00147046727220701,ATP5MK/ATP5PO/NDUFB6/NDUFA13/NDUFB7/PARP1/SDHC/NDUFAB1/NDUFB3/ATP5PF/NDUFS4/ATP5ME/NDUFB5/ATP5F1C/ATP5MF/NDUFA1/SDHD/ALDOA/ATP5MC1/ATP5F1D/NDUFA8/ATP5PB/CAD/UCK2/NDUFS8/NDUFB11/NDUFA11/NDUFA12/SDHB/NDUFB2/NDUFA2/MT-ND4/ENO1/NUDT2/NDUFS7/DNAJC30/MAP2K1/NDUFS2/PRKAG2/LETMD1/IMPDH2/ATP5MG/TMSB4X/STAT3/PRKN/ATP5F1E/NME4/VPS9D1/IMPDH1/NDUFA3,50,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0007064,mitotic sister chromatid cohesion,19/3434,31/13190,0.612903225806452,2.35416236120766,4.47827053100955,3.65723603263126e-5,0.00160859869659253,0.00151617456746473,SMC1A/RAD21/SMC3/MAU2/DSCC1/CDC20/PDS5A/CDCA5/SLF1/SMC5/BUB1/SGO1/HASPIN/NAA10/ESCO2/NIPBL/STAG2/NSMCE2/RB1,19,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0140013,meiotic nuclear division,63/3434,154/13190,0.409090909090909,1.57131889659554,4.23094088128289,3.70520878110121e-5,0.00161676491099162,0.00152387158140027,PSMD13/CENPX/FIGNL1/MND1/CKS2/AURKA/RAD54L/PTTG1/RAD21/DCAF13/DMC1/MSH5/NDC1/SKA1/FANCD2/RAD54B/CDC20/RAD51AP1/STAG3/ACTR3/ANKLE1/TTK/NDC80/INCENP/RAD51/CENPS/NUF2/SKA2/KIF18A/BRCA2/ZWINT/SGO1/TRIP13/SMC4/CCNB2/NCAPH/CCNE1/FANCA/ACTR2/TOP2A/FBXO43/ATM/SKA3/LIF/ESPL1/KNL1/PIWIL2/CALR/BRME1/BRIP1/ASPM/EME2/SPIRE2/RAD51B/PSMA8/P3H4/MARF1/SLC2A8/KASH5/SIRT7/AGO4/WNT4/TOP2B,63,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0006418,tRNA aminoacylation for protein translation,23/3434,41/13190,0.560975609756098,2.15470829722858,4.39327142704644,4.1850726726795e-5,0.00181177398066078,0.00170767615147958,NARS1/IARS2/DARS1/DARS2/EPRS1/IARS1/FARSA/TARS2/SARS1/RARS1/MARS1/FARSB/HARS1/LARS1/EARS2/QARS1/RARS2/VARS2/YARS2/NARS2/TARS3/CARS1/CARS2,23,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0046034,ATP metabolic process,83/3434,217/13190,0.382488479262673,1.46913891714463,4.13410309459512,4.64004409983813e-5,0.0019930439422586,0.00187853101180124,ATP5MK/ATP5PO/NDUFB6/NDUFA13/NDUFB7/PARP1/SDHC/NDUFAB1/FIGNL1/NDUFB3/ATP5PF/HK1/NDUFS4/ATP5ME/NDUFB5/ATP5F1C/ATP5MF/ZBTB20/NDUFA1/SDHD/EIF6/AK2/ALDOA/CLPX/PKM/ATP5MC1/ATP5F1D/NDUFA8/ATP5PB/GALK1/PFKL/MTCH2/NDUFS8/NDUFB11/DHTKD1/NDUFA11/NDUFA12/SDHB/PFKM/NDUFB2/TPI1/NDUFA2/MT-ND4/ENO1/BCL2L13/GAPDH/LDHA/NUDT2/NDUFS7/ATP6V1A/GPI/DNAJC30/MAP2K1/NDUFS2/PRKAG2/MLST8/MYH3/LETMD1/TRIM63/ATP5MG/MTOR/OGDH/PGK1/TMSB4X/HSPA8/STAT3/IFNG/PGM1/PRKN/PFKP/UCHL1/SIRT6/ATP5F1E/TSPO/AK5/AK4/VPS9D1/ALDOC/YAP1/FIS1/ATP1B1/EP300/NDUFA3,83,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0000076,DNA replication checkpoint signaling,14/3434,20/13190,0.7,2.68870122306348,4.48378843010232,4.76131048300241e-5,0.00202927790973234,0.0019126831095733,DONSON/TIMELESS/DNA2/ORC1/CDT1/TIPIN/CDC45/CDC6/TOPBP1/TICRR/CLSPN/MDC1/NAE1/RAD17,14,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0051225,spindle assembly,55/3434,131/13190,0.419847328244275,1.6126343213576,4.1807307048576,4.84107502810941e-5,0.0020474023465035,0.00192976618326985,SMC1A/MZT1/RCC1/SPAG5/TPR/CHEK2/AURKA/DCAF13/SMC3/KPNB1/CHMP5/NEK2/SKA1/HAUS1/HAUS5/CDC20/AURKB/NDC80/INCENP/TUBGCP3/KIFC1/KIF3B/PRC1/STIL/SKA2/TUBGCP4/PPP2R1B/RHOA/RANGRF/CDCA8/RACGAP1/TPX2/BIRC5/CCNB2/RAB11A/KIF23/BCCIP/AAAS/HAUS6/RNF4/MYBL2/KIF4A/KIF15/SKA3/KIF11/CHMP4B/STAG2/CHMP4A/GPSM2/CEP192/ASPM/TUBB1/KASH5/RIPOR2/RPS3,55,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0043039,tRNA aminoacylation,24/3434,44/13190,0.545454545454545,2.09509186212739,4.31668402033678,5.30915965606067e-5,0.00219512974615888,0.00206900571314739,NARS1/IARS2/DARS1/DARS2/EPRS1/IARS1/FARSA/TARS2/SARS1/RARS1/MARS1/FARSB/HARS1/LARS1/EARS2/QARS1/QRSL1/RARS2/VARS2/YARS2/NARS2/TARS3/CARS1/CARS2,24,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0045842,positive regulation of mitotic metaphase/anaphase transition,13/3434,18/13190,0.722222222222222,2.77405681744645,4.46835943026914,5.38296089458648e-5,0.00219512974615888,0.00206900571314739,ANAPC11/SKA1/CDC20/CDC23/DLGAP5/UBE2C/ANAPC5/SKA3/ESPL1/NSMCE2/MAD2L1BP/CUL3/RB1,13,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0061644,protein localization to CENP-A containing chromatin,13/3434,18/13190,0.722222222222222,2.77405681744645,4.46835943026914,5.38296089458648e-5,0.00219512974615888,0.00206900571314739,H2BC11/H4C12/H4C6/H4C9/H4C3/CENPA/H4C4/H4C2/H4C11/H2AC8/H2AC4/H4C1/H4C5,13,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:1902101,positive regulation of metaphase/anaphase transition of cell cycle,13/3434,18/13190,0.722222222222222,2.77405681744645,4.46835943026914,5.38296089458648e-5,0.00219512974615888,0.00206900571314739,ANAPC11/SKA1/CDC20/CDC23/DLGAP5/UBE2C/ANAPC5/SKA3/ESPL1/NSMCE2/MAD2L1BP/CUL3/RB1,13,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0000727,double-strand break repair via break-induced replication,10/3434,12/13190,0.833333333333333,3.20083478936129,4.52505120102707,5.4602711622619e-5,0.00219512974615888,0.00206900571314739,MCM5/MCM6/MCM2/GINS4/MCM7/MCM4/MCM3/CDC7/GINS2/CDC45,10,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0090232,positive regulation of spindle checkpoint,10/3434,12/13190,0.833333333333333,3.20083478936129,4.52505120102707,5.4602711622619e-5,0.00219512974615888,0.00206900571314739,MAD2L1/TPR/AURKB/NDC80/INCENP/XRCC3/CDCA8/BIRC5/KNL1/GEN1,10,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0009124,nucleoside monophosphate biosynthetic process,22/3434,39/13190,0.564102564102564,2.16671893433687,4.32901752855324,5.46985767958833e-5,0.00219512974615888,0.00206900571314739,PRPS2/ATIC/HPRT1/PAICS/DUT/GART/PPAT/TK1/DGUOK/ADSL/CAD/UCK2/ADSS2/TYMS/APRT/NUDT2/ADK/PRPS1/IMPDH2/ENTPD8/IMPDH1/DHODH,22,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0009205,purine ribonucleoside triphosphate metabolic process,89/3434,238/13190,0.373949579831933,1.4363409895117,4.03010402735039,6.65939702874939e-5,0.00265314238145392,0.00250070263711161,ATP5MK/ATP5PO/NDUFB6/NDUFA13/NDUFB7/PARP1/SDHC/NDUFAB1/FIGNL1/NDUFB3/ATP5PF/HK1/NDUFS4/ATP5ME/NDUFB5/ATP5F1C/ATP5MF/GNAI3/ZBTB20/NDUFA1/SDHD/EIF6/AK2/ALDOA/CLPX/PKM/ATP5MC1/ATP5F1D/NDUFA8/AK3/ATP5PB/GALK1/PFKL/MTCH2/NDUFS8/NDUFB11/DHTKD1/NDUFA11/OPA1/NDUFA12/SDHB/PFKM/NDUFB2/TPI1/NDUFA2/MT-ND4/ENO1/BCL2L13/GAPDH/LDHA/NUDT2/NDUFS7/ATP6V1A/GPI/DNAJC30/MAP2K1/NDUFS2/PRKAG2/MLST8/MYH3/LETMD1/TRIM63/IMPDH2/ATP5MG/MTOR/OGDH/PGK1/TMSB4X/HSPA8/STAT3/IFNG/PGM1/PRKN/PFKP/UCHL1/SIRT6/ATP5F1E/NME4/TSPO/AK5/AK4/VPS9D1/IMPDH1/ALDOC/YAP1/FIS1/ATP1B1/EP300/NDUFA3,89,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0010638,positive regulation of organelle organization,151/3434,442/13190,0.341628959276018,1.31219742948476,3.96086111043168,7.05947679236026e-5,0.00279230240319401,0.00263186703890872,CCT6A/RUVBL1/CCT5/CKAP5/CAPRIN1/CCT8/CCT3/LMAN1/NCAPD3/NCAPD2/CDK2/KATNBL1/SPAG5/ANAPC11/PGAM5/TENM1/TPR/PTGES3/CHEK2/AURKA/CCT7/TMED9/RAD21/NABP2/CCT4/NEK2/CNOT1/RAC1/SKA1/CEP295/ACTL6A/CROCC/MFF/CDC20/RAD51AP1/ENTR1/RICTOR/UCHL5/AURKB/DSTN/SLF1/MAPK3/TCP1/SMC5/SNX4/BAG4/PFDN2/CDK1/SMCR8/STIL/CDC23/NCAPG2/RHOA/FHOD1/WRAP53/BUB1/PLK4/DLGAP5/SMC4/UBE2C/CDK5RAP2/MCU/CNOT6/NUSAP1/RAB11A/G3BP1/NCAPH/SLX1B/SLX1A/PAN3/PFN1/ANAPC5/NCAPG/LCP1/FEN1/VPS35/ZNRF1/ACD/POT1/ATM/SKA3/INO80D/GRB2/FCHSD1/PSRC1/HIP1R/MLST8/ESPL1/SERPINF2/ARF6/GNL3/KCTD17/ARPC2/HTT/MSN/PIWIL2/MTOR/AKT1/DKC1/MCRS1/CFL1/POC1B/OSBP/RAB3GAP2/SEMA5A/NCKAP1L/MIEF2/GPSM2/TGFA/IFT88/WDR45/TNF/PRKN/LRP5/FERMT2/MMP9/PAK1/TNKS2/SIRT6/NSMCE2/BAK1/MAD2L1BP/FAM162A/EVL/LIMA1/IGF2/PRKCQ/USP33/SYNJ1/CUL3/NF2/WNT4/RPS3/F2RL1/CYFIP1/MOAP1/VASP/RB1/PLXNA3/GPR65/FIS1/CDC42EP1/RHOC/PRRT2/ACTN2/BOK/CCR7/SPHK1/NCK2/TERF2/CRACD,151,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0009144,purine nucleoside triphosphate metabolic process,91/3434,245/13190,0.371428571428571,1.4266577918296,3.99928063141863,7.4021947799197e-5,0.00290694763571418,0.00273992518056727,ATP5MK/ATP5PO/NDUFB6/NDUFA13/NDUFB7/PARP1/SDHC/NDUFAB1/FIGNL1/NDUFB3/ATP5PF/HK1/NDUFS4/ATP5ME/NDUFB5/ATP5F1C/ATP5MF/GNAI3/ZBTB20/NDUFA1/SDHD/EIF6/AK2/ALDOA/DGUOK/CLPX/PKM/ATP5MC1/ATP5F1D/NDUFA8/AK3/ATP5PB/GALK1/PFKL/MTCH2/NDUFS8/NDUFB11/DHTKD1/NDUFA11/OPA1/NDUFA12/SDHB/PFKM/NDUFB2/TPI1/NDUFA2/MT-ND4/ENO1/BCL2L13/GAPDH/LDHA/NUDT2/NDUFS7/ATP6V1A/GPI/DNAJC30/MAP2K1/NDUFS2/ADK/PRKAG2/MLST8/MYH3/LETMD1/TRIM63/IMPDH2/ATP5MG/MTOR/OGDH/PGK1/TMSB4X/HSPA8/STAT3/IFNG/PGM1/PRKN/PFKP/UCHL1/SIRT6/ATP5F1E/NME4/TSPO/AK5/AK4/VPS9D1/IMPDH1/ALDOC/YAP1/FIS1/ATP1B1/EP300/NDUFA3,91,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0090307,mitotic spindle assembly,34/3434,72/13190,0.472222222222222,1.81380638063806,4.10793638232634,8.54638883411512e-5,0.00330905122783899,0.00311892538811268,SMC1A/MZT1/RCC1/TPR/CHEK2/SMC3/KPNB1/CHMP5/NEK2/CDC20/AURKB/INCENP/KIFC1/KIF3B/PRC1/RHOA/RANGRF/CDCA8/RACGAP1/TPX2/BIRC5/RAB11A/KIF23/BCCIP/AAAS/MYBL2/KIF4A/KIF15/KIF11/CHMP4B/STAG2/CHMP4A/CEP192/RIPOR2,34,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0043038,amino acid activation,24/3434,45/13190,0.533333333333333,2.04853426519123,4.18002397557715,8.58221342824706e-5,0.00330905122783899,0.00311892538811268,NARS1/IARS2/DARS1/DARS2/EPRS1/IARS1/FARSA/TARS2/SARS1/RARS1/MARS1/FARSB/HARS1/LARS1/EARS2/QARS1/QRSL1/RARS2/VARS2/YARS2/NARS2/TARS3/CARS1/CARS2,24,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0009117,nucleotide metabolic process,152/3434,447/13190,0.340044742729307,1.30611245096085,3.90633152403618,8.66313680530728e-5,0.00330905122783899,0.00311892538811268,ME2/ATP5MK/MDH1/PRPS2/PARK7/ATIC/ATP5PO/GOT1/NDUFB6/NDUFA13/GOT2/NDUFB7/MTHFD1/PARP1/HPRT1/SDHC/DTYMK/NDUFAB1/PAICS/RRM1/FIGNL1/NDUFB3/DUT/GART/ATP5PF/HK1/NDUFS4/ATP5ME/NDUFB5/NNT/ATP5F1C/DERA/DCTPP1/PPAT/ATP5MF/GNAI3/ZBTB20/NDUFA1/SDHD/NT5C3A/EIF6/AK2/UNG/ALDOA/DGUOK/CLPX/PKM/ADSL/ATP5MC1/ATP5F1D/NDUFA8/AK3/ATP5PB/GALK1/PFKL/CAD/TALDO1/UCK2/NTHL1/LDHB/MTCH2/PAPSS1/NDUFS8/NDUFB11/DHTKD1/NDUFA11/IDH2/OPA1/NDUFA12/SDHB/PFKM/NDUFB2/TPI1/NDUFA2/ADSS2/TYMS/MT-ND4/G6PD/ENO1/APRT/BCL2L13/GAPDH/LDHA/NT5DC4/NUDT2/FHIT/NDUFS7/AK6/ATP6V1A/RRM2/GPI/DNAJC30/MAP2K1/NDUFS2/HINT1/ADK/PGD/PNP/PRKAG2/PUDP/PARP16/MLST8/PRPS1/MYH3/LETMD1/ASPDH/TRIM63/IMPDH2/ATP5MG/MTOR/NADK2/AFMID/OGDH/PGK1/NT5M/UPB1/NTSR1/TMSB4X/HSPA8/STAT3/MBD4/IFNG/PGM1/AK7/PRKN/PFKP/CASK/UCHL1/SIRT6/ATP5F1E/NME4/TSPO/AK5/AK4/VPS9D1/IMPDH1/ALDOC/YAP1/NAXE/SLC25A22/GMPR2/ACO1/RORA/FIS1/ATP1B1/EP300/ADCY9/NDUFA3/ACACB/DHODH/CMPK2/NAXD,152,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0006611,protein export from nucleus,30/3434,61/13190,0.491803278688525,1.88901725273781,4.12885343109944,8.66684934173907e-5,0.00330905122783899,0.00311892538811268,NUTF2/PARK7/YWHAE/XPO1/TXN/TPR/XPO5/ANP32B/CSE1L/MDM2/FRAT2/XPO7/AHCYL1/ANKLE1/FRAT1/RANBP3/BARD1/CALR/CAMK1/SIRT7/CDK5/SIRT6/CCHCR1/EGR2/IFI27/CTDSPL2/CHP1/STRADB/PTPN14/RBM22,30,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0051168,nuclear export,64/3434,161/13190,0.397515527950311,1.52685783740961,3.99044219987162,8.99599360189363e-5,0.00341103260849732,0.00321504729597984,NUTF2/PARK7/YWHAE/NUP188/KHDRBS1/XPO1/EIF4E/RBM8A/TXN/NUP155/TPR/RBM10/THOC3/XPO5/NUP153/XPOT/ANP32B/CSE1L/MDM2/NUP160/EIF6/FRAT2/XPO7/AHCYL1/NUP93/ANKLE1/SEM1/GLE1/ALYREF/THOC2/NUP107/NUP133/THOC7/THOC5/POLDIP3/SMG5/THOC6/FRAT1/NPM1/RANBP3/RITA1/BARD1/CALR/CAMK1/SSB/RBM15B/NUP85/UPF2/AGFG1/UPF1/NCBP2/SIRT7/CDK5/SIRT6/CCHCR1/EGR2/IFI27/RPS15/CTDSPL2/CHP1/STRADB/PTPN14/SMG6/RBM22,64,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0015986,proton motive force-driven ATP synthesis,35/3434,75/13190,0.466666666666667,1.79246748204232,4.08317617323921,9.14654876742688e-5,0.00344436473447349,0.00324646428132967,ATP5MK/ATP5PO/NDUFB6/NDUFA13/NDUFB7/SDHC/NDUFAB1/NDUFB3/ATP5PF/NDUFS4/ATP5ME/NDUFB5/ATP5F1C/ATP5MF/NDUFA1/SDHD/ATP5MC1/ATP5F1D/NDUFA8/ATP5PB/NDUFS8/NDUFB11/NDUFA11/NDUFA12/SDHB/NDUFB2/NDUFA2/MT-ND4/NDUFS7/DNAJC30/NDUFS2/ATP5MG/ATP5F1E/VPS9D1/NDUFA3,35,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,32/3434,67/13190,0.477611940298507,1.83450829718617,4.06276478750675,1.0436018254997e-4,0.00388177429938934,0.00365874191110523,ATP5PO/NDUFB6/NDUFA13/NDUFB7/SDHC/NDUFAB1/NDUFB3/ATP5PF/NDUFS4/ATP5ME/NDUFB5/ATP5F1C/ATP5MF/NDUFA1/SDHD/ATP5F1D/NDUFA8/ATP5PB/NDUFS8/NDUFB11/NDUFA11/NDUFA12/SDHB/NDUFB2/NDUFA2/MT-ND4/NDUFS7/DNAJC30/NDUFS2/ATP5MG/ATP5F1E/NDUFA3,32,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
cd4_naive,turquoise,GO,BP,HubGenes,GO:0000910,cytokinesis,67/3434,171/13190,0.391812865497076,1.50495390096285,3.94303976648041,1.0449301497083e-4,0.00388177429938934,0.00365874191110523,CALM3/CALM2/AURKA/KIF20B/SEPTIN8/CHMP5/ENTR1/ACTR3/AURKB/BCL2L1/INCENP/KIF3B/PRC1/ATXN10/CDC6/RHOA/BRCA2/CDCA8/CNTROB/RACGAP1/CENPA/BIRC5/ECT2/NUSAP1/RAB11A/KIF23/ANLN/CEP55/ACTR2/KIF4A/PRPF40A/EXOC4/CIT/MTMR4/ESPL1/CKAP2/ARF6/KIF14/EFHC1/CUL7/CHMP4B/CFL1/PKN2/E2F8/CDC14A/CHMP4A/E2F7/IQGAP3/ROCK1/ANK3/SPIRE2/ARL3/IQGAP1/CDC14B/EXOC8/SEPTIN3/PIK3C3/DCTN3/EXOC7/EXOC6/ROPN1B/CUL3/BIRC6/MYH9/RHOC/IQGAP2/RAB35,67,cd4_naive_turquoise_GO_BP_HubGenes.csv,NA,NA
